"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0150063","visual system development",344,-0.378647876168926,-1.84403847320931,1.19859982757784e-08,3.13459911429595e-06,2.62978836311585e-06,3888,"tags=35%, list=20%, signal=29%","5584/3208/646960/220202/5089/5087/6297/399473/27067/22882/30812/4851/204851/388552/79444/94/56006/84678/8829/357/54567/4990/4211/8842/93/261734/4212/3091/2201/57728/1414/4149/23093/60436/1181/5961/1410/2254/655/631/7046/1543/80184/6662/9573/10152/6774/6240/3280/23424/25987/23287/7428/6604/2202/10765/1735/55636/114789/85407/1969/2782/596/5663/7837/6497/9215/6015/2737/6670/6722/5629/2909/6498/10370/55764/793/7474/4669/4237/3299/25836/84879/65979/25945/3913/1289/81029/5818/2303/1282/5090/22803/6597/113246/10253/668/1290/6664/7528/2195/8322/1028/285590/1499/2295/54549/10220/64220/4088/7070/1641/1413/182/7431/9927/3791/57381/4094/90780/6935/6656"
"GO:0001654","eye development",342,-0.379407986557649,-1.84563656699682,1.29524612247949e-08,3.24621059446422e-06,2.72342539963451e-06,3888,"tags=36%, list=20%, signal=29%","5584/3208/646960/220202/5089/5087/6297/399473/27067/22882/30812/4851/204851/388552/79444/94/56006/84678/8829/357/54567/4990/4211/8842/93/261734/4212/3091/2201/57728/1414/4149/23093/60436/1181/5961/1410/2254/655/631/7046/1543/80184/6662/9573/10152/6774/6240/3280/23424/25987/23287/7428/6604/2202/10765/1735/55636/114789/85407/1969/2782/596/5663/7837/6497/9215/6015/2737/6670/6722/5629/2909/6498/10370/55764/793/7474/4669/4237/3299/25836/84879/65979/25945/3913/1289/81029/5818/2303/1282/5090/22803/6597/113246/10253/668/1290/6664/7528/2195/8322/1028/285590/1499/2295/54549/10220/64220/4088/7070/1641/1413/182/7431/9927/3791/57381/4094/90780/6935/6656"
"GO:0032989","cellular component morphogenesis",709,-0.313547981874451,-1.62670683568394,1.50232308876932e-08,3.61458935157897e-06,3.03247868949899e-06,4280,"tags=33%, list=22%, signal=27%","22902/91653/4882/5604/2042/57465/3730/1856/1948/200576/23316/23077/5590/9585/3480/9693/55619/6405/6654/50944/10509/627/5879/26039/7846/6860/220202/333/1600/118813/4744/6683/23767/8936/157680/2043/6285/27067/3908/6714/1009/4851/9024/1496/151835/3267/6812/23098/8829/8482/57699/2068/57175/23499/6092/23380/4133/2263/538/7162/80243/8506/1982/23181/23011/80031/8239/9241/8874/25/23114/2664/673/8828/51225/4099/287/7533/5361/8499/6477/158866/655/5605/1949/100507043/5532/55558/85358/6049/10152/4076/1889/84033/6239/10059/2045/2596/8904/4192/3792/25942/25987/2817/79006/10013/1952/11178/1073/3799/4629/4650/596/55107/55740/23332/5663/23426/57498/9252/8650/23768/11252/4137/598/81628/375189/28988/5364/8443/23025/2737/6585/6722/5629/2909/8851/5727/6498/4804/9820/9331/5819/1072/2131/23129/8633/22903/393/54910/10163/51177/84628/7273/4130/9962/575/6387/9706/23542/7474/322/64855/63925/64398/22865/56288/2534/2932/1785/2318/5747/4858/10160/2049/9344/56965/84879/57609/1857/91624/1946/5071/26011/4692/3913/50487/6608/4854/221692/5818/1002/1267/5803/23654/81569/113246/26050/1627/4343/57154/54915/23237/374946/2115/10090/3897/2258/8322/5454/6324/8831/4038/10642/54413/7155/4756/1954/1499/51299/5573/473/4131/7070/27023/5530/9353/9638/57611/1000/23394/54437/55701/150465/153090/1947/2637"
"GO:0048880","sensory system development",349,-0.378545480041427,-1.84471263387674,1.69236183383271e-08,3.63555586803705e-06,3.0500686584188e-06,3697,"tags=35%, list=19%, signal=29%","5584/3208/646960/220202/5089/5087/6297/399473/27067/22882/30812/4851/204851/388552/79444/94/56006/84678/8829/357/54567/4990/4211/8842/93/261734/4212/3091/2201/57728/1414/4149/23093/60436/1181/5961/1410/2254/655/631/7046/1543/80184/6662/9573/10152/6774/6240/3280/23424/25987/23287/7428/6604/2202/10765/1735/55636/114789/85407/1969/2782/596/5663/7837/6497/9215/6015/2737/6670/6722/5629/2909/6498/10370/55764/793/7474/4669/4237/3299/25836/124842/84879/65979/25945/3913/1289/81029/5818/2303/1282/5090/22803/6597/113246/10253/668/1290/6664/7528/2195/8322/1028/285590/1499/2295/54549/10220/64220/4088/7070/1641/1413/182/7431/9927/3791/57381/4094/90780/6935/6656"
"GO:0070848","response to growth factor",637,-0.320654293105397,-1.65463494246967,1.66666817286933e-08,3.63555586803705e-06,3.0500686584188e-06,3716,"tags=31%, list=19%, signal=26%","168667/118813/23767/8936/399473/63978/2730/9372/2246/6714/4851/9404/4091/94/9518/2022/8829/8877/9392/54567/463/7049/57175/79812/5931/2651/84312/11173/93/4926/2263/538/4212/3091/2339/2201/8239/1398/4092/9241/285704/23625/25/53834/673/8828/54541/5371/867/2549/997/2254/54778/94031/22938/7442/382/655/4054/8754/8725/7046/8473/9530/6662/9573/6774/8692/57178/81031/10984/3280/8321/25942/22943/2264/2817/8646/10938/2887/11156/10013/79595/54756/23064/10765/8819/5594/1969/25960/8287/406919/10637/57498/56937/6497/23768/10272/4137/642658/9592/4193/199699/51341/6198/6885/9076/2324/653/51741/6498/4804/27122/11117/10370/2131/23213/222663/7474/2530/64855/3678/5970/348093/4297/2734/2186/11021/64398/2534/331/6777/8425/1387/64762/860/1003/9564/5747/91612/790/7423/9110/63893/26281/9475/143282/56975/8312/6591/10755/4692/3096/199731/5335/5770/3315/1454/9839/10468/10253/57154/2889/3340/4221/3371/1399/6664/2033/25805/5028/81848/9965/8322/142/7157/1386/1028/4756/1954/1499/117166/10266/1453/4131/1284/23089/4088/1848/2260/23090/9353/3248/9638/3791/6422/375567/6935/153090"
"GO:0060284","regulation of cell development",705,-0.315550641186448,-1.63826507203057,1.66812154271365e-08,3.63555586803705e-06,3.0500686584188e-06,4280,"tags=33%, list=22%, signal=27%","22902/4882/10826/5604/54997/57465/23316/5590/2200/84433/5925/9693/22933/6598/3303/6405/4352/57095/6654/10509/627/100/9770/145864/5584/26039/28959/1840/6860/6772/64115/64410/7862/1600/118813/64783/2043/9928/10766/27067/30812/4851/1463/8294/6988/259266/8829/8482/7030/54567/3662/146433/23499/6092/4211/4133/4152/8848/4212/57165/3091/1982/23011/80031/55626/4092/9241/80349/25/6599/2664/1181/673/5991/407975/4099/10892/7533/5361/196528/22938/7442/3707/655/23186/5605/1949/5295/9148/55558/2146/85358/6049/4076/6774/56834/57178/1638/9655/2045/3280/4192/3635/22954/79006/6604/10013/29117/55636/1209/5196/25960/596/5578/5663/7066/2177/390992/84667/140685/6497/8650/23240/10272/4137/8363/5364/2737/55502/6585/6722/5629/84807/283659/4618/3106/6498/9820/144347/23129/393/54910/8289/6387/9706/7474/81559/3665/64855/5591/5970/8367/6522/63925/3572/6777/2932/29102/1003/5978/9092/5108/10413/118/56965/57609/133522/9475/60682/6591/1946/55193/26011/8359/558/50487/9682/8364/6608/1002/23028/8943/8861/5803/23654/23774/10401/6597/9580/1627/6602/22985/57154/6664/57492/3949/374946/6605/3897/2258/8322/2242/6886/7157/8831/23522/6666/4038/51621/8864/3566/1954/1499/1021/4131/2119/9921/9935/7070/1462/5530/182/7994/51593/9353/57611/23394/54437/6422/7132/274/6935"
"GO:0048589","developmental growth",578,-0.329083555383954,-1.67925521953925,1.89484206491676e-08,3.93016380016355e-06,3.29723152784426e-06,4027,"tags=32%, list=20%, signal=27%","80169/6654/10509/627/5830/6423/55083/6860/5782/6789/2074/55897/137964/136319/118813/23767/8936/26058/9150/7337/25937/6285/2246/6714/4851/9518/151835/259266/8829/8482/57699/2068/7049/23499/5806/4211/4133/93/5930/2263/91461/1982/23011/80031/57190/8239/4092/9241/321/6788/25/2664/8828/407975/55777/4099/2254/5361/196528/23168/51738/7046/57468/5532/55558/2146/6662/6049/6774/57178/2045/2596/8904/4192/25942/79647/25987/3720/8292/10013/10765/1735/80014/55636/114789/85407/596/6416/8085/10155/8751/8835/1893/6497/4137/81628/9215/23025/2737/6585/6722/6198/5629/5727/10370/2131/205428/393/54910/9962/6387/9706/7474/8879/6491/10365/25836/10919/6777/975/2932/1785/51124/10413/84879/57609/5600/84717/26281/57502/8455/607/1946/5071/26011/4692/5738/3913/6608/1002/2303/79718/79068/10253/57154/1822/3371/668/2033/85301/7528/374946/3897/2258/5454/2242/7157/3836/546/4038/1386/54413/1028/1954/1499/51299/5573/64220/4131/83931/4088/9968/6910/5530/22809/9462/1848/28982/9353/57611/6299/23394/54437/6422/90780/150465/8324"
"GO:0034330","cell junction organization",673,-0.318052440427891,-1.64459835263123,2.05888788054984e-08,4.12807020050242e-06,3.46326614012488e-06,3186,"tags=27%, list=16%, signal=24%","1287/23499/84962/6092/23380/1308/2701/58512/261734/7162/1832/7248/8506/10810/2339/22941/23181/151306/1398/4092/8874/25/56133/8828/22829/51225/287/8499/3728/9463/158866/382/389/51738/8927/22859/1949/5295/9148/7046/51150/8473/85358/10152/4076/57717/51104/55906/2045/6801/2596/27445/8321/22943/8292/7428/83992/10013/2316/9922/23229/11178/1969/596/5578/23332/5663/8502/23085/9252/25861/8650/23768/4137/9215/28988/5364/8443/5100/324/23025/6585/1008/6722/5175/1488/9076/8851/728/8404/1072/2131/7415/80728/23129/56123/9456/10163/58489/84628/392617/10882/575/7474/3678/57555/6624/5783/187/55243/22865/56288/5217/2534/347902/9379/1003/5978/118/5747/10160/2049/1108/9344/613/9475/23284/57502/55209/6591/1946/3913/1981/25930/5818/1002/8861/1282/23654/26050/1627/402/2889/119/5216/3371/9748/9647/1399/23237/3897/2258/64101/8831/10982/1639/4038/54413/8495/2562/56850/1499/6548/54549/3655/10266/4131/50807/1445/4088/6623/7070/6910/57633/5566/79834/3791/1000/23394/6422/10391/153090/79012"
"GO:0010975","regulation of neuron projection development",419,-0.360260320916996,-1.79079482344002,2.16080494503821e-08,4.19265862722737e-06,3.51745293939328e-06,4378,"tags=38%, list=22%, signal=30%","3984/55754/59341/6091/22902/5604/2042/57465/1948/9529/4916/23316/23077/4139/3480/9693/6405/10509/627/6423/5584/26039/112755/9897/220202/1600/118813/8175/2043/27067/9024/1496/23098/8829/8482/23499/6092/4133/5793/1982/23011/80031/112/950/1398/25/116983/2664/673/51225/4099/7533/5361/8499/158866/382/655/5605/1949/55558/2146/85358/6049/10152/4076/23271/55704/2045/3280/4192/8321/3792/22943/25987/2281/10938/51657/79006/10013/2316/11178/23064/23413/5663/57498/10690/4137/5364/10498/4193/6585/6722/2909/8851/653/6498/9820/818/1072/23129/411/393/57580/54910/84628/6387/9706/7474/9860/2534/2932/1400/4858/2049/56965/84879/57609/8507/1946/482/50487/1002/23028/23654/10300/1627/57154/5780/2889/54915/1399/2033/23237/374946/10090/3897/2258/8322/5454/6324/2242/8831/4038/4756/1954/64175/3655/26153/4131/7070/5530/7431/9353/9638/57611/1000/23394/54437/6422/153090"
"GO:0045596","negative regulation of cell differentiation",565,-0.333667076873726,-1.70135678959721,2.27817397907711e-08,4.28225515129651e-06,3.59262041305779e-06,3781,"tags=31%, list=19%, signal=26%","55897/23512/6772/1600/5087/64783/399473/9150/25937/2043/10766/22882/30812/4851/4091/94/8294/6988/259266/8829/8482/10527/205717/23461/25871/9275/4211/11173/4133/4152/8848/4212/26057/80031/4092/9241/80349/6599/2664/4077/4099/7533/2254/7442/3707/655/1869/4054/1949/5295/100507043/7046/55558/2146/6662/9573/6049/6774/56834/11007/25920/9655/2045/3280/4192/22943/79647/25987/3635/8646/7428/10013/2202/54756/5515/51684/5594/5196/56478/29998/5663/406919/140685/6497/23240/10272/8363/2737/811/6585/5629/283659/653/5727/6498/4320/8621/144347/147906/393/54910/579/9706/7474/81559/9759/8367/348093/6522/2137/55810/6777/27031/2932/85458/5978/5108/10413/3192/605/57609/10014/1786/23532/8312/5725/6591/8359/3399/9682/8364/6608/1289/4854/8861/10401/1071/6597/10468/10253/6602/4221/1290/6664/25805/3949/7528/374946/171023/2258/7157/8831/55796/4038/51621/55755/3566/1499/1021/10220/6431/5167/9921/4088/9935/7070/6910/5530/182/3488/28951/54437/6422/284273/6935/153090/8324"
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",537,-0.330105350609934,-1.67875989784573,3.87870601492857e-08,7.06982323630162e-06,5.93126527450321e-06,4362,"tags=34%, list=22%, signal=27%","54741/4641/9788/6091/1464/26060/4882/5604/2042/1948/8065/4916/5590/3480/5786/9693/7148/6654/8527/10273/627/5170/5879/1285/5782/55914/9158/118813/23767/92799/8936/26058/63978/2043/2246/6714/27246/9518/5305/2444/284/8829/64710/8440/2068/79812/1287/3667/6720/2263/5793/10628/3091/1398/7410/9241/8874/3636/25/6599/53834/673/8828/54541/867/28964/55777/2549/2254/51738/5605/1949/5295/8473/64397/5327/6662/6774/55704/9655/2045/8396/10999/143686/6778/2264/2817/2887/9046/11156/10019/2202/7249/23064/23636/5594/1969/25960/8835/23768/1509/2041/6198/10256/9678/8851/2324/653/3485/25970/4804/53358/55023/11117/2131/23213/57732/7474/89853/8879/64855/3678/5970/9847/9860/9640/2534/6777/2932/64762/860/9564/5747/2049/91612/7423/868/26281/140710/143282/56975/1946/3486/4692/29988/558/7301/9368/199731/5335/3489/57727/5770/2303/3315/7075/1282/2050/10253/140700/2889/3340/2771/3487/1399/81848/9965/8322/208/4313/5154/1499/5167/1284/3092/8503/2260/3488/4035/3791/153090/1947"
"GO:0030900","forebrain development",355,-0.366408689483959,-1.79080339385093,4.76049655117264e-08,8.42187845744218e-06,7.06557909174044e-06,3378,"tags=31%, list=17%, signal=26%","259266/285025/84678/8829/8482/6092/23380/79633/2263/538/7248/3091/1398/9241/6867/2145/8828/5361/1869/6513/55558/2146/85358/477/57178/1638/6240/10460/3280/4192/25942/22943/25987/23287/2316/55636/4142/5663/83696/153241/6497/8650/9215/2737/5992/6585/6722/5629/2909/8851/55236/2131/22903/79969/8648/6387/89927/7474/6491/29072/63925/64398/6751/2534/2932/85458/5108/2049/55681/84879/5453/482/558/6608/7301/4854/221692/23028/1267/22803/10579/113246/26050/3340/1399/79143/374946/2258/5454/26468/55624/546/10642/7155/1499/1021/55054/26153/9513/3014/27023/22809/9353/9638/80709/6299/1000/6935/153090/6656/2637"
"GO:0030097","hemopoiesis",771,-0.30345880209636,-1.58920263559538,5.18913159676531e-08,8.9178933012981e-06,7.48171334583245e-06,4256,"tags=32%, list=22%, signal=26%","10826/55027/3784/54997/79879/5590/2200/84433/57217/5925/23054/6598/55619/93436/3303/126014/4352/23212/2194/57095/80169/6654/100/9770/6423/114609/28959/1840/6789/54861/1106/6772/64115/64410/7862/57326/5087/64783/84101/10766/79819/6714/4851/204851/147808/7067/96459/2629/292/5305/8294/6988/284/87/7030/54567/2068/7049/3662/146433/4783/4211/8761/57089/8848/2263/538/4212/27102/7248/3091/6482/55626/4092/3714/6788/80349/25/6599/2872/673/57379/64421/5371/407975/10892/6510/196528/9991/3658/3707/25831/23186/5610/5295/8473/5532/2146/1316/6097/6774/56834/4615/8692/57178/79798/9655/9733/3280/9644/342371/4192/64428/25942/6778/3635/54838/6604/2316/10019/29117/55636/1209/139818/56262/5196/1969/596/5578/5663/7066/2177/140685/23240/10272/8363/359948/9215/79840/2737/6670/51341/1397/6722/9678/84807/11143/3106/29086/2120/6929/8621/10370/2131/57580/10163/8289/7474/4669/3665/8879/7153/5591/9759/8367/23335/6522/10365/4297/3955/6777/975/51327/860/29102/4300/5978/9092/613/23215/55904/133522/60682/56975/10014/6591/55193/8359/558/50487/2811/8364/7301/103/10682/8943/8861/5803/23774/10401/51218/6597/9580/10468/6602/22985/4221/23598/119/2033/57492/7528/6605/171023/142/2242/6886/7157/10320/23522/6666/25946/8544/1386/51621/7155/1028/3566/29781/1499/1021/8503/9935/5530/2313/182/3956/28982/23648/7994/3791/6422/4094/6935/3988/8324"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",596,-0.318896041961023,-1.63190127515173,5.39403339354794e-08,9.01253079505302e-06,7.56110996744703e-06,4378,"tags=35%, list=22%, signal=28%","3984/55754/54443/59341/6091/22902/5604/2042/57465/1948/9529/4916/23316/23077/4139/3480/9693/6405/4117/115704/10509/627/6423/5879/5584/26039/255758/112755/9897/220202/1600/4134/118813/8175/2043/55920/27067/6714/9024/1496/57787/23098/8829/8482/57175/23300/23499/6092/4133/79874/538/5793/10807/1982/23011/80031/112/950/1398/8874/25/116983/2664/79734/673/51225/4099/7533/5361/8499/158866/382/655/5605/1949/5295/9148/7046/55558/2146/9738/85358/6049/5868/10152/4076/23271/51104/6239/55704/2045/2596/3280/4192/8321/3792/22943/79647/25987/2281/10938/51657/79006/10013/2316/11178/23064/23413/139818/1969/5420/5663/57498/26051/5880/10690/153241/4137/5364/10498/4193/324/6585/54825/6722/2909/7454/8851/653/6498/9820/818/1072/23129/411/393/57580/54910/9456/10163/84628/6387/9706/7474/9842/6624/9860/5217/2534/2932/1400/10413/4858/2049/56965/84879/57609/4651/8507/1946/482/50487/23580/1002/23028/23654/10300/1627/57154/5780/2889/5216/54915/1399/2033/23237/374946/10090/148170/3897/2258/8322/5454/6324/2242/8831/4038/4756/1954/64175/3655/26153/4131/9513/10801/7070/5530/4957/7431/9353/9638/57611/1000/23394/54437/6422/153090"
"GO:0031344","regulation of cell projection organization",611,-0.319154409086169,-1.64080410010288,6.57332389913906e-08,1.0686092771168e-05,8.96515356258112e-06,4378,"tags=35%, list=22%, signal=28%","3984/55754/54443/59341/6091/22902/5604/2042/57465/1856/1948/9529/4916/23316/23077/4139/3480/9693/6405/4117/115704/10509/627/6423/5879/5584/26039/255758/112755/9897/220202/1600/4134/118813/8175/2043/55920/27067/6714/9024/1496/57787/23098/8829/8482/57175/23300/23499/6092/4133/79874/538/5793/10807/1982/23011/80031/112/950/1398/8874/25/116983/2664/79734/673/51225/4099/7533/5361/8499/158866/382/655/150696/5605/1949/5295/9148/7046/55558/2146/9738/85358/6049/5868/10152/4076/23271/51104/6239/55704/2045/2596/3280/4192/8321/3792/22943/79647/25987/2281/10938/51657/79006/10013/2316/11178/23064/23413/139818/1969/5420/5663/23426/57498/26051/5880/10690/153241/4137/5364/10498/4193/324/6585/54825/6722/2909/7454/8851/653/6498/9820/818/1072/23129/411/393/57580/54910/9456/10163/84628/6387/9706/7474/9842/6624/9860/5217/2534/2932/1400/10413/4858/2049/56965/84879/57609/4651/1857/8507/1946/482/50487/23580/1002/23028/23654/10300/1627/10253/4343/57154/5780/2889/5216/54915/1399/2033/23237/374946/10090/148170/3897/2258/8322/5454/6324/2242/8831/4038/4756/1954/64175/3655/26153/4131/9513/10801/7070/5530/4957/7431/9353/9638/57611/1000/23394/54437/6422/153090"
"GO:0045814","negative regulation of gene expression, epigenetic",108,-0.503410510487429,-2.10361031694909,9.48017731232389e-08,1.50061227720074e-05,1.25894653837343e-05,4328,"tags=50%, list=22%, signal=39%","6839/7022/53615/5925/22933/8467/22955/23512/55051/55729/5927/55183/5987/144108/2145/57379/5253/54107/2146/58487/10984/10322/25942/3720/10013/23133/79723/11177/1788/8085/10155/83989/51548/1859/84444/9759/80314/55506/9320/84823/9555/10014/1786/353274/23028/4001/8932/10664/57673/29128/546/22893/7874/8091"
"GO:0042752","regulation of circadian rhythm",102,-0.51587521088663,-2.14711226781733,1.0799909170038e-07,1.66567829891739e-05,1.39742954281139e-05,3752,"tags=45%, list=19%, signal=37%","220202/7337/54551/463/1407/8239/10533/5371/1642/83759/5601/51738/2146/6097/2767/9967/85457/25942/5500/23373/22992/5629/23239/2063/23291/51548/64839/7153/5591/8914/2932/3184/9475/6421/92369/1454/5187/142/7157/402055/8864/7874/1408/5602/1453/9500"
"GO:0098754","detoxification",113,0.520376905443825,2.11880906942364,1.53688706627808e-07,2.31109392591567e-05,1.93890436729925e-05,2229,"tags=29%, list=11%, signal=26%","4495/4496/4494/10587/119391/4493/4499/4502/7295/10549/2950/64116/9588/6415/4257/2877/9429/4489/4780/9403/493869/10327/84817/348/9446/1728/5052/3049/11315/4258/55829/6647/128"
"GO:0030178","negative regulation of Wnt signaling pathway",154,-0.453178935716225,-2.00380080862947,1.59687161492733e-07,2.34272750336291e-05,1.96544352296833e-05,3065,"tags=36%, list=15%, signal=30%","261734/7162/9241/6788/57680/2254/4188/139285/6662/4192/8321/22943/25987/2887/7249/55593/85407/23240/324/2737/51741/3485/388630/27122/147495/147906/7474/4163/7089/1452/27031/2932/4300/55681/8312/6591/5071/9368/3489/1454/9580/3487/7088/374946/267/4038/1499/152573/6934/7091/4035/219287/1000/6422/153090"
"GO:0048511","rhythmic process",258,-0.39546886928765,-1.86298817737488,1.66817162056065e-07,2.38906007087436e-05,2.0043144734255e-05,3516,"tags=36%, list=18%, signal=30%","6714/4851/4791/54551/4704/463/4783/5806/6092/6720/1407/4800/5927/116443/8239/10533/5371/1642/6667/83759/771/7008/5601/51738/8473/2146/6097/2767/9967/85457/10059/4192/114781/25942/5500/23064/23373/10765/1660/79723/84667/22992/10499/5629/23239/2063/23291/8851/4804/65010/51548/1859/9456/64839/8648/4669/8879/7153/5591/8914/4297/6777/1387/2932/3184/3192/9475/6421/558/92369/3399/10075/7166/7301/1454/5187/2033/8322/142/7157/3363/402055/8864/4313/7874/1408/5602/1453/2/9612/22809/9353/23394/9500"
